# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement				
#				
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output				
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-10-08 01:54:04 EDT       (caww01)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11472200 OUTLET C NR LONGVALE CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11472200				
#    DD parameter statistic   Description				
"#    02   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     e  Value has been estimated.  				
# 				
agenc	y_cd       site_no	datetime	02_00060	_00003  02_00060_00003_cd
USGS	11472200	11/29/75	32	A
USGS	11472200	11/30/75	31	A
USGS	11472200	12/1/75	94	A
USGS	11472200	12/2/75	81	A
USGS	11472200	12/3/75	63	A
USGS	11472200	12/4/75	1050	A
USGS	11472200	12/5/75	2350	A
USGS	11472200	12/6/75	1090	A
USGS	11472200	12/7/75	498	A
USGS	11472200	12/8/75	277	A
USGS	11472200	12/9/75	208	A
USGS	11472200	12/10/75	167	A
USGS	11472200	12/11/75	139	A
USGS	11472200	12/12/75	243	A
USGS	11472200	12/13/75	187	A
USGS	11472200	12/14/75	150	A
USGS	11472200	12/15/75	127	A
USGS	11472200	12/16/75	89	A
USGS	11472200	12/17/75	74	A
USGS	11472200	12/18/75	71	A
USGS	11472200	12/19/75	63	A
USGS	11472200	12/20/75	47	A
USGS	11472200	12/21/75	44	A
USGS	11472200	12/22/75	70	A
USGS	11472200	12/23/75	50	A
USGS	11472200	12/24/75	41	A
USGS	11472200	12/25/75	37	A
USGS	11472200	12/26/75	33	A
USGS	11472200	12/27/75	31	A
USGS	11472200	12/28/75	44	A
USGS	11472200	12/29/75	36	A
USGS	11472200	12/30/75	31	A
USGS	11472200	12/31/75	27	A
USGS	11472200	1/1/76	25	A
USGS	11472200	1/2/76	23	A
USGS	11472200	1/3/76	22	A
USGS	11472200	1/4/76	29	A
USGS	11472200	1/5/76	25	A
USGS	11472200	1/6/76	23	A
USGS	11472200	1/7/76	21	A
USGS	11472200	1/8/76	20	A
USGS	11472200	1/9/76	390	A
USGS	11472200	1/10/76	250	A
USGS	11472200	1/11/76	175	A
USGS	11472200	1/12/76	210	A
USGS	11472200	1/13/76	147	A
USGS	11472200	1/14/76	127	A
USGS	11472200	1/15/76	111	A
USGS	11472200	1/16/76	104	A
USGS	11472200	1/17/76	95	A
USGS	11472200	1/18/76	88	A
USGS	11472200	1/19/76	80	A
USGS	11472200	1/20/76	74	A
USGS	11472200	1/21/76	67	A
USGS	11472200	1/22/76	64	A
USGS	11472200	1/23/76	60	A
USGS	11472200	1/24/76	56	A
USGS	11472200	1/25/76	53	A
USGS	11472200	1/26/76	49	A
USGS	11472200	1/27/76	46	A
USGS	11472200	1/28/76	45	A
USGS	11472200	1/29/76	43	A
USGS	11472200	1/30/76	41	A
USGS	11472200	1/31/76	40	A
USGS	11472200	2/1/76	38	A
USGS	11472200	2/2/76	37	A
USGS	11472200	2/3/76	35	A
USGS	11472200	2/4/76	35	A
USGS	11472200	2/5/76	36	A
USGS	11472200	2/6/76	35	A
USGS	11472200	2/7/76	32	A
USGS	11472200	2/8/76	30	A
USGS	11472200	2/9/76	29	A
USGS	11472200	2/10/76	28	A
USGS	11472200	2/11/76	25	A
USGS	11472200	2/12/76	25	A
USGS	11472200	2/13/76	25	A
USGS	11472200	2/14/76	30	A
USGS	11472200	2/15/76	70	A
USGS	11472200	2/16/76	150	A
USGS	11472200	2/17/76	360	A
USGS	11472200	2/18/76	235	A
USGS	11472200	2/19/76	380	A
USGS	11472200	2/20/76	300	A
USGS	11472200	2/21/76	230	A
USGS	11472200	2/22/76	190	A
USGS	11472200	2/23/76	155	A
USGS	11472200	2/24/76	135	A
USGS	11472200	2/25/76	1000	A
USGS	11472200	2/26/76	4800	A
USGS	11472200	2/27/76	2800	A
USGS	11472200	2/28/76	1500	A
USGS	11472200	2/29/76	2600	A
USGS	11472200	3/1/76	1300	A
USGS	11472200	3/2/76	820	A
USGS	11472200	3/3/76	600	A
USGS	11472200	3/4/76	400	A
USGS	11472200	3/5/76	310	A
USGS	11472200	3/6/76	265	A
USGS	11472200	3/7/76	240	A
USGS	11472200	3/8/76	225	A
USGS	11472200	3/9/76	205	A
USGS	11472200	3/10/76	185	A
USGS	11472200	3/11/76	170	A
USGS	11472200	3/12/76	155	A
USGS	11472200	3/13/76	145	A
USGS	11472200	3/14/76	135	A
USGS	11472200	3/15/76	128	A
USGS	11472200	3/16/76	121	A
USGS	11472200	3/17/76	115	A
USGS	11472200	3/18/76	125	A
USGS	11472200	3/19/76	165	A
USGS	11472200	3/20/76	135	A
USGS	11472200	3/21/76	115	A
USGS	11472200	3/22/76	105	A
USGS	11472200	3/23/76	104	A
USGS	11472200	3/24/76	119	A
USGS	11472200	3/25/76	144	A
USGS	11472200	3/26/76	113	A
USGS	11472200	3/27/76	104	A
USGS	11472200	3/28/76	96	A
USGS	11472200	3/29/76	89	A
USGS	11472200	3/30/76	83	A
USGS	11472200	3/31/76	83	A
USGS	11472200	4/1/76	93	A
USGS	11472200	4/2/76	81	A
USGS	11472200	4/3/76	75	A
USGS	11472200	4/4/76	69	A
USGS	11472200	4/5/76	68	A
USGS	11472200	4/6/76	83	A
USGS	11472200	4/7/76	502	A
USGS	11472200	4/8/76	1190	A
USGS	11472200	4/9/76	680	A
USGS	11472200	4/10/76	1130	A
USGS	11472200	4/11/76	1320	A
USGS	11472200	4/12/76	1350	A
USGS	11472200	4/13/76	944	A
USGS	11472200	4/14/76	586	A
USGS	11472200	4/15/76	381	A
USGS	11472200	4/16/76	285	A
USGS	11472200	4/17/76	228	A
USGS	11472200	4/18/76	194	A
USGS	11472200	4/19/76	165	A
USGS	11472200	4/20/76	142	A
USGS	11472200	4/21/76	127	A
USGS	11472200	4/22/76	117	A
USGS	11472200	4/23/76	107	A
USGS	11472200	4/24/76	96	A
USGS	11472200	4/25/76	88	A
USGS	11472200	4/26/76	80	A
USGS	11472200	4/27/76	75	A
USGS	11472200	4/28/76	72	A
USGS	11472200	4/29/76	65	A
USGS	11472200	4/30/76	65	A
USGS	11472200	5/1/76	61	A
USGS	11472200	5/2/76	59	A
USGS	11472200	5/3/76	57	A
USGS	11472200	5/4/76	54	A
USGS	11472200	5/5/76	51	A
USGS	11472200	5/6/76	49	A
USGS	11472200	5/7/76	46	A
USGS	11472200	5/8/76	43	A
USGS	11472200	5/9/76	40	A
USGS	11472200	5/10/76	38	A
USGS	11472200	5/11/76	36	A
USGS	11472200	5/12/76	34	A
USGS	11472200	5/13/76	32	A
USGS	11472200	5/14/76	30	A
USGS	11472200	5/15/76	28	A
USGS	11472200	5/16/76	25	A
USGS	11472200	5/17/76	25	A
USGS	11472200	5/18/76	24	A
USGS	11472200	5/19/76	24	A
USGS	11472200	5/20/76	23	A
USGS	11472200	5/21/76	22	A
USGS	11472200	5/22/76	20	A
USGS	11472200	5/23/76	20	A
USGS	11472200	5/24/76	19	A
USGS	11472200	5/25/76	18	A
USGS	11472200	5/26/76	18	A
USGS	11472200	5/27/76	17	A
USGS	11472200	5/28/76	16	A
USGS	11472200	5/29/76	15	A
USGS	11472200	5/30/76	16	A
USGS	11472200	5/31/76	16	A
USGS	11472200	6/1/76	16	A
USGS	11472200	6/2/76	16	A
USGS	11472200	6/3/76	16	A
USGS	11472200	6/4/76	15	A
USGS	11472200	6/5/76	14	A
USGS	11472200	6/6/76	13	A
USGS	11472200	6/7/76	13	A
USGS	11472200	6/8/76	13	A
USGS	11472200	6/9/76	14	A
USGS	11472200	6/10/76	14	A
USGS	11472200	6/11/76	14	A
USGS	11472200	6/12/76	12	A
USGS	11472200	6/13/76	12	A
USGS	11472200	6/14/76	12	A
USGS	11472200	6/15/76	11	A
USGS	11472200	6/16/76	9.9	A
USGS	11472200	6/17/76	9.4	A
USGS	11472200	6/18/76	8.6	A
USGS	11472200	6/19/76	7.5	A
USGS	11472200	6/20/76	7.5	A
USGS	11472200	6/21/76	7.1	A
USGS	11472200	6/22/76	6.5	A
USGS	11472200	6/23/76	6.5	A
USGS	11472200	6/24/76	6.5	A
USGS	11472200	6/25/76	6.1	A
USGS	11472200	6/26/76	5.2	A
USGS	11472200	6/27/76	4.9	A
USGS	11472200	6/28/76	4.9	A
USGS	11472200	6/29/76	4.1	A
USGS	11472200	6/30/76	3.9	A
USGS	11472200	7/1/76	3.9	A
USGS	11472200	7/2/76	3.9	A
USGS	11472200	7/3/76	3.6	A
USGS	11472200	7/4/76	3.9	A
USGS	11472200	7/5/76	3.9	A
USGS	11472200	7/6/76	3.6	A
USGS	11472200	7/7/76	3.4	A
USGS	11472200	7/8/76	3.2	A
USGS	11472200	7/9/76	3.2	A
USGS	11472200	7/10/76	3	A
USGS	11472200	7/11/76	2.8	A
USGS	11472200	7/12/76	2.8	A
USGS	11472200	7/13/76	2.6	A
USGS	11472200	7/14/76	2.4	A
USGS	11472200	7/15/76	2.2	A
USGS	11472200	7/16/76	2	A
USGS	11472200	7/17/76	1.9	A
USGS	11472200	7/18/76	1.9	A
USGS	11472200	7/19/76	1.9	A
USGS	11472200	7/20/76	1.7	A
USGS	11472200	7/21/76	1.6	A
USGS	11472200	7/22/76	1.5	A
USGS	11472200	7/23/76	1.3	A
USGS	11472200	7/24/76	1.1	A
USGS	11472200	7/25/76	0.79	A
USGS	11472200	7/26/76	0.88	A
USGS	11472200	7/27/76	0.88	A
USGS	11472200	7/28/76	0.79	A
USGS	11472200	7/29/76	0.68	A
USGS	11472200	7/30/76	0.59	A
USGS	11472200	7/31/76	0.68	A
USGS	11472200	8/1/76	0.79	A
USGS	11472200	8/2/76	1.1	A
USGS	11472200	8/3/76	1.5	A
USGS	11472200	8/4/76	1.3	A
USGS	11472200	8/5/76	1.5	A
USGS	11472200	8/6/76	1.7	A
USGS	11472200	8/7/76	2	A
USGS	11472200	8/8/76	2.6	A
USGS	11472200	8/9/76	2.6	A
USGS	11472200	8/10/76	2.4	A
USGS	11472200	8/11/76	1.9	A
USGS	11472200	8/12/76	1.7	A
USGS	11472200	8/13/76	1.7	A
USGS	11472200	8/14/76	2.7	A
USGS	11472200	8/15/76	5.4	A
USGS	11472200	8/16/76	5.7	A
USGS	11472200	8/17/76	5	A
USGS	11472200	8/18/76	9.3	A
USGS	11472200	8/19/76	8.3	A
USGS	11472200	8/20/76	6.8	A
USGS	11472200	8/21/76	5.8	A
USGS	11472200	8/22/76	5.5	A
USGS	11472200	8/23/76	5.5	A
USGS	11472200	8/24/76	4.8	A
USGS	11472200	8/25/76	3.9	A
USGS	11472200	8/26/76	3.5	A
USGS	11472200	8/27/76	3.3	A
USGS	11472200	8/28/76	3.1	A
USGS	11472200	8/29/76	2.9	A
USGS	11472200	8/30/76	2.7	A
USGS	11472200	8/31/76	2.4	A
USGS	11472200	9/1/76	2.3	A
USGS	11472200	9/2/76	2	A
USGS	11472200	9/3/76	1.9	A
USGS	11472200	9/4/76	1.8	A
USGS	11472200	9/5/76	1.9	A
USGS	11472200	9/6/76	2	A
USGS	11472200	9/7/76	1.9	A
USGS	11472200	9/8/76	1.8	A
USGS	11472200	9/9/76	1.6	A
USGS	11472200	9/10/76	1.7	A
USGS	11472200	9/11/76	1.6	A
USGS	11472200	9/12/76	1.6	A
USGS	11472200	9/13/76	1.6	A
USGS	11472200	9/14/76	1.7	A
USGS	11472200	9/15/76	1.5	A
USGS	11472200	9/16/76	1.3	A
USGS	11472200	9/17/76	1.5	A
USGS	11472200	9/18/76	1.6	A
USGS	11472200	9/19/76	1.6	A
USGS	11472200	9/20/76	1.6	A
USGS	11472200	9/21/76	1.5	A
USGS	11472200	9/22/76	1.5	A
USGS	11472200	9/23/76	1.3	A
USGS	11472200	9/24/76	1.2	A
USGS	11472200	9/25/76	1.1	A
USGS	11472200	9/26/76	1.1	A
USGS	11472200	9/27/76	1.2	A
USGS	11472200	9/28/76	1.2	A
USGS	11472200	9/29/76	1.5	A
USGS	11472200	9/30/76	1.6	A
USGS	11472200	10/1/76	1.8	A
USGS	11472200	10/2/76	1.6	A
USGS	11472200	10/3/76	1.8	A
USGS	11472200	10/4/76	1.6	A
USGS	11472200	10/5/76	1.6	A
USGS	11472200	10/6/76	1.6	A
USGS	11472200	10/7/76	1.6	A
USGS	11472200	10/8/76	1.2	A
USGS	11472200	10/9/76	1.2	A
USGS	11472200	10/10/76	1.4	A
USGS	11472200	10/11/76	1.6	A
USGS	11472200	10/12/76	1.4	A
USGS	11472200	10/13/76	1.2	A
USGS	11472200	10/14/76	1.2	A
USGS	11472200	10/15/76	1.2	A
USGS	11472200	10/16/76	0.97	A
USGS	11472200	10/17/76	1.1	A
USGS	11472200	10/18/76	1.4	A
USGS	11472200	10/19/76	1.4	A
USGS	11472200	10/20/76	0.97	A
USGS	11472200	10/21/76	1.2	A
USGS	11472200	10/22/76	1.2	A
USGS	11472200	10/23/76	1.2	A
USGS	11472200	10/24/76	1.2	A
USGS	11472200	10/25/76	1.4	A
USGS	11472200	10/26/76	1.6	A
USGS	11472200	10/27/76	1.4	A
USGS	11472200	10/28/76	1.6	A
USGS	11472200	10/29/76	1.6	A
USGS	11472200	10/30/76	1.8	A
USGS	11472200	10/31/76	1.8	A
USGS	11472200	11/1/76	1.8	A
USGS	11472200	11/2/76	1.6	A
USGS	11472200	11/3/76	1.6	A
USGS	11472200	11/4/76	1.8	A
USGS	11472200	11/5/76	1.4	A
USGS	11472200	11/6/76	1.4	A
USGS	11472200	11/7/76	1.6	A
USGS	11472200	11/8/76	1.6	A
USGS	11472200	11/9/76	1.6	A
USGS	11472200	11/10/76	1.8	A
USGS	11472200	11/11/76	5.7	A
USGS	11472200	11/12/76	10	A
USGS	11472200	11/13/76	7.4	A
USGS	11472200	11/14/76	23	A
USGS	11472200	11/15/76	31	A
USGS	11472200	11/16/76	28	A
USGS	11472200	11/17/76	19	A
USGS	11472200	11/18/76	13	A
USGS	11472200	11/19/76	10	A
USGS	11472200	11/20/76	8.4	A
USGS	11472200	11/21/76	7	A
USGS	11472200	11/22/76	6.2	A
USGS	11472200	11/23/76	5.4	A
USGS	11472200	11/24/76	5	A
USGS	11472200	11/25/76	4.6	A
USGS	11472200	11/26/76	4.6	A
USGS	11472200	11/27/76	4	A
USGS	11472200	11/28/76	4	A
USGS	11472200	11/29/76	4	A
USGS	11472200	11/30/76	4	A
USGS	11472200	12/1/76	4	A
USGS	11472200	12/2/76	4	A
USGS	11472200	12/3/76	4	A
USGS	11472200	12/4/76	3.7	A
USGS	11472200	12/5/76	4	A
USGS	11472200	12/6/76	4	A
USGS	11472200	12/7/76	3.7	A
USGS	11472200	12/8/76	3.7	A
USGS	11472200	12/9/76	4.3	A
USGS	11472200	12/10/76	4.3	A
USGS	11472200	12/11/76	3.7	A
USGS	11472200	12/12/76	4	A
USGS	11472200	12/13/76	4	A
USGS	11472200	12/14/76	3.7	A
USGS	11472200	12/15/76	3.7	A
USGS	11472200	12/16/76	3.7	A
USGS	11472200	12/17/76	3.7	A
USGS	11472200	12/18/76	3.7	A
USGS	11472200	12/19/76	3.7	A
USGS	11472200	12/20/76	3.7	A
USGS	11472200	12/21/76	3.4	A
USGS	11472200	12/22/76	3.7	A
USGS	11472200	12/23/76	3.7	A
USGS	11472200	12/24/76	3.7	A
USGS	11472200	12/25/76	3.7	A
USGS	11472200	12/26/76	3.4	A
USGS	11472200	12/27/76	3.4	A
USGS	11472200	12/28/76	3.4	A
USGS	11472200	12/29/76	4	A
USGS	11472200	12/30/76	7.4	A
USGS	11472200	12/31/76	7.9	A
USGS	11472200	1/1/77	7.9	A
USGS	11472200	1/2/77	76	A
USGS	11472200	1/3/77	157	A
USGS	11472200	1/4/77	99	A
USGS	11472200	1/5/77	51	A
USGS	11472200	1/6/77	32	A
USGS	11472200	1/7/77	23	A
USGS	11472200	1/8/77	18	A
USGS	11472200	1/9/77	15	A
USGS	11472200	1/10/77	13	A
USGS	11472200	1/11/77	12	A
USGS	11472200	1/12/77	41	A
USGS	11472200	1/13/77	40	A
USGS	11472200	1/14/77	31	A
USGS	11472200	1/15/77	24	A
USGS	11472200	1/16/77	20	A
USGS	11472200	1/17/77	17	A
USGS	11472200	1/18/77	14	A
USGS	11472200	1/19/77	13	A
USGS	11472200	1/20/77	12	A
USGS	11472200	1/21/77	11	A
USGS	11472200	1/22/77	10	A
USGS	11472200	1/23/77	9.5	A
USGS	11472200	1/24/77	8.9	A
USGS	11472200	1/25/77	8.4	A
USGS	11472200	1/26/77	8.4	A
USGS	11472200	1/27/77	8.4	A
USGS	11472200	1/28/77	7.9	A
USGS	11472200	1/29/77	7.4	A
USGS	11472200	1/30/77	7.4	A
USGS	11472200	1/31/77	7	A
USGS	11472200	2/1/77	7	A
USGS	11472200	2/2/77	6.6	A
USGS	11472200	2/3/77	6.6	A
USGS	11472200	2/4/77	6.2	A
USGS	11472200	2/5/77	6.2	A
USGS	11472200	2/6/77	6.2	A
USGS	11472200	2/7/77	5.7	A
USGS	11472200	2/8/77	17	A
USGS	11472200	2/9/77	76	A
USGS	11472200	2/10/77	49	A
USGS	11472200	2/11/77	32	A
USGS	11472200	2/12/77	25	A
USGS	11472200	2/13/77	20	A
USGS	11472200	2/14/77	17	A
USGS	11472200	2/15/77	15	A
USGS	11472200	2/16/77	13	A
USGS	11472200	2/17/77	12	A
USGS	11472200	2/18/77	11	A
USGS	11472200	2/19/77	10	A
USGS	11472200	2/20/77	12	A
USGS	11472200	2/21/77	253	A
USGS	11472200	2/22/77	246	A
USGS	11472200	2/23/77	180	A
USGS	11472200	2/24/77	152	A
USGS	11472200	2/25/77	101	A
USGS	11472200	2/26/77	70	A
USGS	11472200	2/27/77	53	A
USGS	11472200	2/28/77	53	A
USGS	11472200	3/1/77	65	A
USGS	11472200	3/2/77	48	A
USGS	11472200	3/3/77	41	A
USGS	11472200	3/4/77	36	A
USGS	11472200	3/5/77	31	A
USGS	11472200	3/6/77	26	A
USGS	11472200	3/7/77	24	A
USGS	11472200	3/8/77	27	A
USGS	11472200	3/9/77	392	A
USGS	11472200	3/10/77	178	A
USGS	11472200	3/11/77	99	A
USGS	11472200	3/12/77	118	A
USGS	11472200	3/13/77	147	A
USGS	11472200	3/14/77	126	A
USGS	11472200	3/15/77	218	A
USGS	11472200	3/16/77	472	A
USGS	11472200	3/17/77	409	A
USGS	11472200	3/18/77	253	A
USGS	11472200	3/19/77	162	A
USGS	11472200	3/20/77	113	A
USGS	11472200	3/21/77	86	A
USGS	11472200	3/22/77	70	A
USGS	11472200	3/23/77	70	A
USGS	11472200	3/24/77	233	A
USGS	11472200	3/25/77	298	A
USGS	11472200	3/26/77	180	A
USGS	11472200	3/27/77	120	A
USGS	11472200	3/28/77	90	A
USGS	11472200	3/29/77	73	A
USGS	11472200	3/30/77	62	A
USGS	11472200	3/31/77	53	A
USGS	11472200	4/1/77	45	A
USGS	11472200	4/2/77	41	A
USGS	11472200	4/3/77	35	A
USGS	11472200	4/4/77	31	A
USGS	11472200	4/5/77	28	A
USGS	11472200	4/6/77	26	A
USGS	11472200	4/7/77	24	A
USGS	11472200	4/8/77	26	A
USGS	11472200	4/9/77	32	A
USGS	11472200	4/10/77	27	A
USGS	11472200	4/11/77	23	A
USGS	11472200	4/12/77	20	A
USGS	11472200	4/13/77	19	A
USGS	11472200	4/14/77	17	A
USGS	11472200	4/15/77	15	A
USGS	11472200	4/16/77	14	A
USGS	11472200	4/17/77	13	A
USGS	11472200	4/18/77	12	A
USGS	11472200	4/19/77	11	A
USGS	11472200	4/20/77	11	A
USGS	11472200	4/21/77	10	A
USGS	11472200	4/22/77	9.5	A
USGS	11472200	4/23/77	8.9	A
USGS	11472200	4/24/77	8.4	A
USGS	11472200	4/25/77	8.4	A
USGS	11472200	4/26/77	8.4	A
USGS	11472200	4/27/77	7.9	A
USGS	11472200	4/28/77	7.4	A
USGS	11472200	4/29/77	7.4	A
USGS	11472200	4/30/77	8.4	A
USGS	11472200	5/1/77	11	A
USGS	11472200	5/2/77	15	A
USGS	11472200	5/3/77	20	A
USGS	11472200	5/4/77	24	A
USGS	11472200	5/5/77	22	A
USGS	11472200	5/6/77	17	A
USGS	11472200	5/7/77	15	A
USGS	11472200	5/8/77	15	A
USGS	11472200	5/9/77	14	A
USGS	11472200	5/10/77	14	A
USGS	11472200	5/11/77	13	A
USGS	11472200	5/12/77	13	A
USGS	11472200	5/13/77	12	A
USGS	11472200	5/14/77	12	A
USGS	11472200	5/15/77	11	A
USGS	11472200	5/16/77	8.9	A
USGS	11472200	5/17/77	7.4	A
USGS	11472200	5/18/77	7.9	A
USGS	11472200	5/19/77	8.9	A
USGS	11472200	5/20/77	8.4	A
USGS	11472200	5/21/77	7.9	A
USGS	11472200	5/22/77	8.4	A
USGS	11472200	5/23/77	7.9	A
USGS	11472200	5/24/77	6.6	A
USGS	11472200	5/25/77	6.2	A
USGS	11472200	5/26/77	8.9	A
USGS	11472200	5/27/77	14	A
USGS	11472200	5/28/77	15	A
USGS	11472200	5/29/77	12	A
USGS	11472200	5/30/77	8.9	A
USGS	11472200	5/31/77	7	A
USGS	11472200	6/1/77	5.4	A
USGS	11472200	6/2/77	4.6	A
USGS	11472200	6/3/77	4.3	A
USGS	11472200	6/4/77	4.3	A
USGS	11472200	6/5/77	4	A
USGS	11472200	6/6/77	3.7	A
USGS	11472200	6/7/77	3.1	A
USGS	11472200	6/8/77	2.9	A
USGS	11472200	6/9/77	2.9	A
USGS	11472200	6/10/77	2.6	A
USGS	11472200	6/11/77	2.9	A
USGS	11472200	6/12/77	3.1	A
USGS	11472200	6/13/77	2.9	A
USGS	11472200	6/14/77	2.6	A
USGS	11472200	6/15/77	2.4	A
USGS	11472200	6/16/77	1.4	A
USGS	11472200	6/17/77	2.1	A
USGS	11472200	6/18/77	1.9	A
USGS	11472200	6/19/77	1.6	A
USGS	11472200	6/20/77	1.7	A
USGS	11472200	6/21/77	1.4	A
USGS	11472200	6/22/77	1	A
USGS	11472200	6/23/77	0.97	A
USGS	11472200	6/24/77	0.71	A
USGS	11472200	6/25/77	0.58	A
USGS	11472200	6/26/77	0.5	A
USGS	11472200	6/27/77	0.4	A
USGS	11472200	6/28/77	0.3	A
USGS	11472200	6/29/77	0.3	A
USGS	11472200	6/30/77	0.21	A
USGS	11472200	7/1/77	0.17	A
USGS	11472200	7/2/77	0.13	A
USGS	11472200	7/3/77	0.12	A
USGS	11472200	7/4/77	0.12	A
USGS	11472200	7/5/77	0.11	A
USGS	11472200	7/6/77	0.12	A
USGS	11472200	7/7/77	0.12	A
USGS	11472200	7/8/77	0.12	A
USGS	11472200	7/9/77	0.11	A
USGS	11472200	7/10/77	0.11	A
USGS	11472200	7/11/77	0.11	A
USGS	11472200	7/12/77	0.11	A
USGS	11472200	7/13/77	0.04	A
USGS	11472200	7/14/77	0.01	A
USGS	11472200	7/15/77	0	A
USGS	11472200	7/16/77	0	A
USGS	11472200	7/17/77	0	A
USGS	11472200	7/18/77	0	A
USGS	11472200	7/19/77	0	A
USGS	11472200	7/20/77	0	A
USGS	11472200	7/21/77	0	A
USGS	11472200	7/22/77	0	A
USGS	11472200	7/23/77	0	A
USGS	11472200	7/24/77	0	A
USGS	11472200	7/25/77	0	A
USGS	11472200	7/26/77	0	A
USGS	11472200	7/27/77	0	A
USGS	11472200	7/28/77	0	A
USGS	11472200	7/29/77	0	A
USGS	11472200	7/30/77	0	A
USGS	11472200	7/31/77	0	A
USGS	11472200	8/1/77	0	A
USGS	11472200	8/2/77	0	A
USGS	11472200	8/3/77	0	A
USGS	11472200	8/4/77	0	A
USGS	11472200	8/5/77	0	A
USGS	11472200	8/6/77	0	A
USGS	11472200	8/7/77	0	A
USGS	11472200	8/8/77	0	A
USGS	11472200	8/9/77	0	A
USGS	11472200	8/10/77	0	A
USGS	11472200	8/11/77	0	A
USGS	11472200	8/12/77	0	A
USGS	11472200	8/13/77	0	A
USGS	11472200	8/14/77	0	A
USGS	11472200	8/15/77	0	A
USGS	11472200	8/16/77	0	A
USGS	11472200	8/17/77	0	A
USGS	11472200	8/18/77	0	A
USGS	11472200	8/19/77	0	A
USGS	11472200	8/20/77	0	A
USGS	11472200	8/21/77	0	A
USGS	11472200	8/22/77	0	A
USGS	11472200	8/23/77	0	A
USGS	11472200	8/24/77	0	A
USGS	11472200	8/25/77	0	A
USGS	11472200	8/26/77	0	A
USGS	11472200	8/27/77	0	A
USGS	11472200	8/28/77	0	A
USGS	11472200	8/29/77	0	A
USGS	11472200	8/30/77	0	A
USGS	11472200	8/31/77	0	A
USGS	11472200	9/1/77	0	A
USGS	11472200	9/2/77	0	A
USGS	11472200	9/3/77	0	A
USGS	11472200	9/4/77	0	A
USGS	11472200	9/5/77	0	A
USGS	11472200	9/6/77	0	A
USGS	11472200	9/7/77	0	A
USGS	11472200	9/8/77	0	A
USGS	11472200	9/9/77	0	A
USGS	11472200	9/10/77	0	A
USGS	11472200	9/11/77	0	A
USGS	11472200	9/12/77	0	A
USGS	11472200	9/13/77	0	A
USGS	11472200	9/14/77	0	A
USGS	11472200	9/15/77	0	A
USGS	11472200	9/16/77	0	A
USGS	11472200	9/17/77	0	A
USGS	11472200	9/18/77	0	A
USGS	11472200	9/19/77	0	A
USGS	11472200	9/20/77	5.4	A
USGS	11472200	9/21/77	5.6	A
USGS	11472200	9/22/77	4.4	A
USGS	11472200	9/23/77	3.6	A
USGS	11472200	9/24/77	3	A
USGS	11472200	9/25/77	2.7	A
USGS	11472200	9/26/77	2.3	A
USGS	11472200	9/27/77	1.9	A
USGS	11472200	9/28/77	5	A
USGS	11472200	9/29/77	13	A
USGS	11472200	9/30/77	11	A
USGS	11472200	10/1/77	8.3	A
USGS	11472200	10/2/77	6.2	A
USGS	11472200	10/3/77	4.9	A
USGS	11472200	10/4/77	4	A
USGS	11472200	10/5/77	3.3	A
USGS	11472200	10/6/77	2.9	A
USGS	11472200	10/7/77	2.7	A
USGS	11472200	10/8/77	2.5	A
USGS	11472200	10/9/77	2.5	A
USGS	11472200	10/10/77	2.3	A
USGS	11472200	10/11/77	2.2	A
USGS	11472200	10/12/77	2.1	A
USGS	11472200	10/13/77	2	A
USGS	11472200	10/14/77	1.9	A
USGS	11472200	10/15/77	1.8	A
USGS	11472200	10/16/77	1.7	A
USGS	11472200	10/17/77	1.8	A
USGS	11472200	10/18/77	1.7	A
USGS	11472200	10/19/77	1.7	A
USGS	11472200	10/20/77	1.7	A
USGS	11472200	10/21/77	1.6	A
USGS	11472200	10/22/77	1.5	A
USGS	11472200	10/23/77	1.7	A
USGS	11472200	10/24/77	3	A
USGS	11472200	10/25/77	5.1	A
USGS	11472200	10/26/77	7.3	A
USGS	11472200	10/27/77	6.3	A
USGS	11472200	10/28/77	7.8	A
USGS	11472200	10/29/77	36	A
USGS	11472200	10/30/77	129	A
USGS	11472200	10/31/77	49	A
USGS	11472200	11/1/77	32	A
USGS	11472200	11/2/77	25	A
USGS	11472200	11/3/77	19	A
USGS	11472200	11/4/77	27	A
USGS	11472200	11/5/77	285	A
USGS	11472200	11/6/77	96	A
USGS	11472200	11/7/77	54	A
USGS	11472200	11/8/77	37	A
USGS	11472200	11/9/77	28	A
USGS	11472200	11/10/77	22	A
USGS	11472200	11/11/77	19	A
USGS	11472200	11/12/77	35	A
USGS	11472200	11/13/77	31	A
